user_id,recomendations
1492,"[1082185, 995242, 849843, 1095275, 1102959]"
1493,"[883404, 923746, 1133018, 1106523, 849843]"
1494,"[995242, 857849, 923746, 1133018, 1033615]"
1495,"[907014, 953476, 849843, 1022254, 976998]"
1496,"[1029743, 1106523, 951590, 965766, 883932]"
1497,"[995242, 976199, 923746, 962568, 1028816]"
1498,"[1082185, 1056509, 5569471, 5978656, 1037863]"
1499,"[1082185, 6534166, 981760, 5569471, 908318]"
1500,"[1029743, 857849, 1133018, 951590, 6533765]"
1501,"[1082185, 6534178, 862349, 995785, 1070820]"
1502,"[1082185, 862349, 1070820, 1038217, 840361]"
1503,"[1082185, 849843, 824005, 1050229, 5585510]"
1504,"[1082185, 6534178, 1029743, 995242, 883404]"
1505,"[1133018, 868764, 1065593, 1095275, 1053690]"
1506,"[849843, 995785, 860776, 994928, 1071939]"
1507,"[6534178, 899624, 1106523, 849843, 962568]"
1508,"[981760, 1058997, 862349, 1126899, 1122358]"
1509,"[6534178, 1029743, 840361, 834484, 1042438]"
1510,"[6534178, 1133018, 1005186, 1080414, 1039156]"
1511,"[1133018, 1106523, 8090521, 862349, 908531]"
1512,"[1082185, 6534178, 1029743, 1058997, 8090521]"
1513,"[940947, 1022003, 1092026, 903325, 976998]"
1514,"[1082185, 1058997, 995785, 1126899, 961554]"
1515,"[995242, 8090521, 962229, 5569230, 981760]"
1516,"[995242, 8090537, 1092026, 1075368, 1053690]"
1517,"[1082185, 951590, 862349, 981760, 1070820]"
1518,"[1029743, 883404, 923746, 1106523, 849843]"
1519,"[849843, 995785, 1070820, 6034857, 860776]"
1520,"[1029743, 6534178, 995242, 883404, 8090521]"
1521,"[1082185, 995242, 940947, 1133018, 1053690]"
1522,"[962229, 981760, 1126899, 859075, 1095275]"
1523,"[1029743, 6534178, 995242, 923746, 908531]"
1524,"[1082185, 6534178, 840361, 1058997, 6034857]"
1525,"[1029743, 995242, 871756, 849843, 840361]"
1526,"[8090537, 1133018, 868764, 890610, 986912]"
1527,"[1082185, 6534178, 1029743, 951590, 5569230]"
1528,"[1082185, 6534178, 1029743, 923746, 908531]"
1529,"[6534178, 995785, 6533765, 1106523, 1041259]"
1530,"[1082185, 1058997, 6534166, 1028816, 961554]"
1531,"[1082185, 1058997, 840361, 1126899, 1075368]"
1532,"[1082185, 6534178, 6533889, 890610, 914190]"
1533,"[1082185, 1070820, 914190, 986912, 1102959]"
1534,"[6534178, 923746, 862349, 1070820, 5978656]"
1535,"[883404, 1133018, 1106523, 951590, 5568378]"
1536,"[6534178, 1029743, 5569471, 6034857, 1075368]"
1537,"[6534178, 1029743, 995242, 1133018, 883404]"
1538,"[1029743, 995242, 8090537, 883404, 5568378]"
1539,"[1082185, 1029743, 6534178, 995242, 883404]"
1540,"[883404, 1133018, 1106523, 882441, 868764]"
1541,"[1082185, 1029743, 981760, 940947, 962229]"
1542,"[995242, 1133018, 849843, 8090521, 1056509]"
1543,"[1029743, 995242, 849843, 953476, 845208]"
1544,"[862349, 1058997, 6534166, 908531, 903325]"
1545,"[1133018, 923746, 1106523, 8090521, 833025]"
1546,"[1029743, 995242, 849843, 1132771, 908531]"
1547,"[995242, 6534178, 951590, 5978656, 5569471]"
1548,"[995242, 1029743, 951590, 1022003, 953476]"
1549,"[6534178, 1133018, 849843, 981760, 1106523]"
1550,"[6534178, 1133018, 1106523, 1132770, 1124729]"
1551,"[995242, 1058997, 1070820, 908531, 1065593]"
1552,"[1029743, 1022003, 951590, 1048462, 1041259]"
1553,"[899624, 874972, 849843, 995785, 5592931]"
1554,"[6534178, 8090537, 1106523, 5569230, 6533765]"
1555,"[1029743, 995242, 5569230, 908531, 1092026]"
1556,"[1082185, 995242, 840361, 1096036, 1044078]"
1557,"[1082185, 6534178, 951590, 995785, 1133018]"
1558,"[995242, 995785, 976998, 1041259, 826249]"
1559,"[940947, 1106523, 951590, 1132770, 1075368]"
1560,"[1029743, 995242, 883404, 923746, 965766]"
1561,"[923746, 1106523, 8090521, 962229, 845208]"
1562,"[1029743, 6534178, 995242, 883404, 849843]"
1563,"[981760, 1070820, 903325, 834484, 1039156]"
1564,"[1082185, 951590, 1028816, 840361, 1037863]"
1565,"[1082185, 6534178, 1029743, 995242, 883404]"
1566,"[6534178, 1082185, 995242, 995785, 976199]"
1567,"[1082185, 8090537, 1133018, 1106523, 951590]"
1568,"[899624, 923746, 883404, 1133018, 1106523]"
1569,"[995242, 923746, 1096036, 820165, 999971]"
1570,"[1082185, 995242, 979707, 1058997, 962568]"
1571,"[6534178, 1070820, 913210, 995785, 860776]"
1572,"[6534178, 995785, 1133018, 961554, 1058997]"
1573,"[1082185, 6534178, 1029743, 5978656, 1053690]"
1574,"[1082185, 995242, 1133018, 1056509, 908531]"
1575,"[1082185, 862349, 1022254, 903325, 1028816]"
1576,"[1029743, 849843, 981760, 840361, 976998]"
1577,"[1029743, 883404, 938700, 5569327, 995785]"
1578,"[1029743, 995785, 1038217, 1022003, 1075368]"
1579,"[1082185, 6534178, 995242, 1029743, 951590]"
1580,"[995242, 857849, 1132770, 995785, 6533765]"
1581,"[1029743, 849843, 1070820, 840361, 5569471]"
1582,"[1058997, 1126899, 5978656, 834484, 961554]"
1583,"[1082185, 6534178, 1029743, 995242, 1106523]"
1584,"[1029743, 6534178, 1106523, 951590, 995785]"
1585,"[1082185, 6534178, 5569230, 883404, 1058997]"
1586,"[1106523, 1028816, 1065593, 1041259, 1026118]"
1587,"[6534178, 1029743, 8090521, 962229, 840361]"
1588,"[1082185, 1003188, 995785, 6034857, 908531]"
1589,"[1022254, 1038217, 981760, 840361, 1037863]"
1590,"[1082185, 1029743, 995785, 5569230, 1070820]"
1591,"[1082185, 995785, 862349, 6534166, 961554]"
1592,"[6534178, 1058997, 5569230, 5569471, 859075]"
1593,"[1082185, 1029743, 995242, 979707, 995785]"
1594,"[6534178, 883404, 1133018, 1106523, 862349]"
1595,"[6534178, 995242, 5568378, 826249, 1005186]"
1596,"[979707, 953476, 1028816, 1041259, 1026118]"
1597,"[6534178, 1133018, 6533765, 995785, 5978656]"
1598,"[1029743, 995242, 6534178, 951590, 981760]"
1599,"[1133018, 951590, 840361, 1037863, 1068719]"
1600,"[6534178, 923746, 1133018, 1106523, 849843]"
1601,"[979707, 862349, 1058997, 995785, 1075368]"
1602,"[1082185, 1029743, 862349, 1058997, 1070820]"
1603,"[860776, 5978656, 1065593, 1037863, 834484]"
1604,"[1022003, 1050229, 1101010, 5569230, 856772]"
1605,"[1082185, 1029743, 6534178, 995242, 1038217]"
1606,"[990797, 857849, 849843, 965766, 832678]"
1607,"[8090537, 8090521, 5569230, 5569471, 862349]"
1608,"[1082185, 1029743, 1133018, 1058997, 995785]"
1609,"[1082185, 1029743, 981760, 951590, 6533889]"
1610,"[1082185, 6534178, 1029743, 995242, 976199]"
1611,"[1029743, 824005, 1028816, 1026118, 908846]"
1612,"[1082185, 995242, 6534178, 1058997, 860776]"
1613,"[1029743, 849843, 951590, 826249, 994928]"
1614,"[1082185, 979707, 1106523, 923746, 1022254]"
1615,"[995242, 1029743, 868764, 1026118, 994928]"
1616,"[1106523, 1022003, 951590, 962229, 5569230]"
1617,"[1133018, 1106523, 951590, 981760, 999971]"
1618,"[1082185, 6534178, 981760, 862349, 903325]"
1619,"[1082185, 6534178, 1133018, 834484, 1075368]"
1620,"[6534178, 883404, 1106523, 1133018, 5569230]"
1621,"[1106523, 849843, 1062966, 1101010, 1065593]"
1622,"[1082185, 1029743, 995242, 6534178, 849843]"
1623,"[6534178, 1106523, 6534166, 6533765, 951590]"
1624,"[1082185, 5569230, 1026118, 1053690, 986912]"
1625,"[883404, 1133018, 1106523, 1005186, 933835]"
1626,"[1082185, 6534178, 1029743, 995242, 883404]"
1627,"[1082185, 6534178, 1029743, 6533765, 860776]"
1628,"[1082185, 6534178, 1029743, 995242, 1106523]"
1629,"[899624, 923746, 5568378, 5569327, 856772]"
1630,"[1082185, 1106523, 1058997, 981760, 1126899]"
1631,"[995242, 1029743, 883404, 5569327, 908531]"
1632,"[1082185, 6534178, 862349, 1070820, 1096036]"
1633,"[1082185, 995242, 1029743, 951590, 981760]"
1634,"[8090537, 862349, 883404, 5569230, 1070820]"
1635,"[1082185, 1029743, 6534178, 995242, 1133018]"
1636,"[883404, 923746, 1106523, 845208, 999971]"
1637,"[1082185, 1022003, 951590, 1126899, 883932]"
1638,"[1055646, 862349, 923746, 1058997, 962568]"
1639,"[8090537, 1133018, 1106523, 908531, 1092026]"
1640,"[6534178, 1106523, 923746, 8090521, 951590]"
1641,"[1058997, 995785, 903325, 1126899, 5978656]"
1642,"[1082185, 995242, 1029743, 1133018, 1106523]"
1643,"[6534178, 923746, 1106523, 1132770, 5568378]"
1644,"[1082185, 1029743, 6534178, 995242, 5569230]"
1645,"[995242, 820165, 6034857, 976998, 866211]"
1646,"[8090537, 874972, 1058997, 1126899, 908531]"
1647,"[1082185, 6534178, 1029743, 995242, 1106523]"
1648,"[6534178, 883404, 1133018, 1106523, 5569230]"
1649,"[1082185, 970030, 1133018, 995785, 1051516]"
1650,"[874972, 1058997, 962568, 903325, 6034857]"
1651,"[1082185, 862349, 1058997, 845208, 6034857]"
1652,"[1132771, 962229, 951590, 5568378, 1075368]"
1653,"[1082185, 6534178, 1029743, 834484, 860776]"
1654,"[1082185, 1106523, 1070820, 5569230, 5569471]"
1655,"[1029743, 5569471, 903325, 844179, 976998]"
1656,"[1082185, 1029743, 6534178, 1133018, 1106523]"
1657,"[6534178, 883404, 1106523, 1133018, 1053690]"
1658,"[995785, 981760, 871756, 916122, 1068719]"
1659,"[1082185, 1029743, 995242, 1133018, 824005]"
1660,"[923746, 1106523, 849843, 951590, 5569230]"
1661,"[1082185, 883404, 923746, 1070820, 6534166]"
1662,"[1082185, 1070820, 903325, 834484, 1126899]"
1663,"[1029743, 6534178, 1070820, 5568378, 5569327]"
1664,"[883404, 862349, 1070820, 908531, 868764]"
1665,"[1029743, 995242, 1058997, 6533889, 826249]"
1666,"[8090537, 951590, 962229, 1038217, 1048462]"
1667,"[995242, 951590, 1092026, 844179, 1055863]"
1668,"[1082185, 6534178, 896369, 1106523, 1133018]"
1669,"[1082185, 6534178, 1029743, 995242, 1133018]"
1670,"[1133018, 849843, 951590, 6533765, 1022254]"
1671,"[1082185, 8090537, 1058997, 913210, 1038217]"
1672,"[1082185, 883404, 923746, 1106523, 1132770]"
1673,"[6534178, 1133018, 1106523, 951590, 962229]"
1674,"[995242, 862349, 923746, 896369, 849843]"
1675,"[1082185, 6534178, 1029743, 995242, 883404]"
1676,"[1082185, 6534178, 903325, 834484, 878996]"
1677,"[1029743, 995242, 8090521, 981760, 5568378]"
1678,"[1029743, 1106523, 940947, 1003188, 883404]"
1679,"[995242, 940947, 908531, 1048462, 1005186]"
1680,"[883404, 1058997, 840361, 981760, 5569471]"
1681,"[1082185, 1029743, 6534178, 995242, 979707]"
1682,"[1082185, 1029743, 6534178, 995242, 883404]"
1683,"[979707, 849843, 1070820, 840361, 5569471]"
1684,"[8090537, 951590, 923746, 8090521, 1106523]"
1685,"[1029743, 995242, 1058997, 849843, 5569230]"
1686,"[995242, 1029743, 883404, 1133018, 1022003]"
1687,"[976199, 1058997, 849843, 908531, 1126899]"
1688,"[1029743, 6534178, 883404, 5569230, 840361]"
1689,"[1029743, 6534178, 995242, 923746, 883404]"
1690,"[8090537, 923746, 8090521, 1133018, 951590]"
1691,"[1082185, 1133018, 1106523, 962568, 995785]"
1692,"[6534178, 995242, 1029743, 1133018, 981760]"
1693,"[1082185, 995785, 1003188, 883404, 903325]"
1694,"[6534178, 951590, 1133018, 6533765, 908531]"
1695,"[1082185, 6534178, 849843, 976998, 6533765]"
1696,"[1082185, 1029743, 862349, 1070820, 840361]"
1697,"[1029743, 995242, 999858, 1042438, 1053690]"
1698,"[883404, 5592931, 927191, 5585510, 999971]"
1699,"[874972, 1133018, 1106523, 951590, 1056509]"
1700,"[990797, 8090537, 5568378, 833025, 908531]"
1701,"[6534178, 995242, 857849, 951590, 833025]"
1702,"[899624, 962229, 1106523, 1101010, 914190]"
1703,"[923746, 1106523, 849843, 5592931, 951590]"
1704,"[862349, 1132770, 981760, 1065593, 1124729]"
1705,"[995242, 883404, 833025, 5568378, 5592931]"
1706,"[1106523, 995785, 5569327, 903325, 1101010]"
1707,"[995242, 5569230, 962229, 908531, 1080414]"
1708,"[1082185, 995242, 1029743, 951590, 994928]"
1709,"[6534178, 995242, 1133018, 5569471, 5978656]"
1710,"[1082185, 6534178, 1029743, 995242, 1133018]"
1711,"[1029743, 923746, 1106523, 849843, 845208]"
1712,"[1082185, 1058997, 849843, 840361, 1126899]"
1713,"[1082185, 1133018, 951590, 5569230, 913210]"
1714,"[1082185, 6534178, 1133018, 981760, 999971]"
1715,"[862349, 1058997, 981760, 820165, 1126899]"
1716,"[995242, 953476, 1132770, 5592931, 5978656]"
1717,"[1082185, 995242, 1029743, 995785, 1056509]"
1718,"[1082185, 1106523, 1070820, 5569230, 995785]"
1719,"[1082185, 940947, 923746, 849843, 1106523]"
1720,"[951590, 862349, 1070820, 908531, 909714]"
1721,"[1106523, 1133018, 962568, 995785, 1022254]"
1722,"[6534178, 994928, 1058997, 1051516, 1065593]"
1723,"[1133018, 1018740, 834484, 1040807, 866211]"
1724,"[1082185, 1106523, 1058997, 1126899, 908846]"
1725,"[1082185, 903325, 909714, 860776, 1026118]"
1726,"[6534178, 979707, 862349, 5978656, 6034857]"
1727,"[1082185, 6534178, 1029743, 995242, 940947]"
1728,"[1029743, 883404, 1058997, 908531, 1096036]"
1729,"[995242, 1029743, 1106523, 1133018, 981760]"
1730,"[1082185, 6534178, 1029743, 995242, 5569230]"
1731,"[1082185, 1106523, 1133018, 1058997, 849843]"
1732,"[1082185, 1029743, 1133018, 1106523, 840361]"
1733,"[849843, 1133018, 961554, 844179, 986912]"
1734,"[1082185, 6534178, 1029743, 962229, 833025]"
1735,"[6534178, 995242, 8090537, 951590, 981760]"
1736,"[1058997, 951590, 962229, 1070820, 965766]"
1737,"[1082185, 923746, 1058997, 849843, 927191]"
1738,"[883404, 923746, 1133018, 1106523, 908531]"
1739,"[1106523, 1133018, 962229, 951590, 1053690]"
1740,"[1082185, 6533889, 6534166, 1056509, 6034857]"
1741,"[1082185, 6534178, 1106523, 1132771, 5592931]"
1742,"[833025, 1096036, 880150, 844179, 12810393]"
1743,"[990797, 6534178, 899624, 8090521, 6534166]"
1744,"[1082185, 1029743, 1106523, 901062, 866211]"
1745,"[871756, 1106523, 849843, 923746, 882441]"
1746,"[8090537, 1106523, 8090521, 951590, 833025]"
1747,"[6534178, 1106523, 962568, 845208, 995785]"
1748,"[6534178, 1133018, 1106523, 844179, 962229]"
1749,"[1082185, 6534178, 995242, 951590, 862349]"
1750,"[1082185, 995242, 990797, 849843, 5569230]"
1751,"[862349, 5569230, 1070820, 1053690, 826249]"
1752,"[951590, 1106523, 1133018, 5568378, 1033615]"
1753,"[6534178, 1133018, 5978656, 1053690, 986912]"
1754,"[1029743, 995242, 6534178, 5569230, 6533765]"
1755,"[8090521, 951590, 1092026, 1065593, 834484]"
1756,"[1082185, 6534178, 923746, 1070820, 1126899]"
1757,"[1082185, 6534178, 995242, 896369, 8090521]"
1758,"[1082185, 899624, 1058997, 849843, 1132771]"
1759,"[1082185, 883404, 1058997, 1070820, 1005186]"
1760,"[1082185, 1029743, 903325, 1075368, 976998]"
1761,"[1082185, 907014, 1133018, 849843, 994928]"
1762,"[1082185, 6534178, 1029743, 995242, 923746]"
1763,"[1082185, 1106523, 981760, 1075368, 860776]"
1764,"[6534178, 903325, 5978656, 1058997, 908531]"
1765,"[995242, 862349, 1022003, 951590, 1070820]"
1766,"[8090537, 883404, 1133018, 5592931, 1026118]"
1767,"[883404, 1106523, 908531, 5569230, 1053690]"
1768,"[899624, 995785, 1038217, 840361, 6034857]"
1769,"[8090537, 995242, 1022254, 1037863, 981760]"
1770,"[995242, 6534178, 979707, 862349, 5978656]"
1771,"[1082185, 6534178, 995242, 1029743, 1133018]"
1772,"[1082185, 995242, 1003188, 1023958, 832678]"
1773,"[6534178, 1056509, 5569471, 1070820, 860776]"
1774,"[995242, 8090537, 990797, 1029743, 8090521]"
1775,"[1082185, 6534178, 5978656, 1058997, 908531]"
1776,"[1082185, 995242, 862349, 849843, 1070820]"
1777,"[1058997, 923746, 1132771, 5569471, 1126899]"
1778,"[1082185, 6534178, 1029743, 995242, 951590]"
1779,"[862349, 962568, 845208, 1070820, 1101010]"
1780,"[857849, 1106523, 951590, 5592931, 981760]"
1781,"[1082185, 6534178, 1028816, 860776, 6534166]"
1782,"[995242, 8090521, 951590, 5569230, 1075368]"
1783,"[1082185, 1029743, 6534178, 1058997, 5569471]"
1784,"[979707, 849843, 8090521, 824005, 1126899]"
1785,"[1082185, 1058997, 862349, 840361, 1126899]"
1786,"[6534178, 5568378, 995785, 1026118, 961554]"
1787,"[849843, 833025, 981760, 1096036, 1033615]"
1788,"[6534178, 995242, 995785, 1022254, 834484]"
1789,"[8090537, 883404, 1005186, 1044078, 1081177]"
1790,"[1082185, 951590, 913210, 1050229, 883932]"
1791,"[6534178, 995242, 976199, 845208, 5978656]"
1792,"[1133018, 1106523, 962229, 5569230, 1101010]"
1793,"[1133018, 1106523, 849843, 5568378, 981760]"
1794,"[1029743, 995242, 1106523, 5569230, 903325]"
1795,"[1082185, 8090521, 862349, 5978656, 1070820]"
1796,"[6534178, 1029743, 951590, 1106523, 1042438]"
1797,"[1082185, 995785, 981760, 940947, 862349]"
1798,"[1082185, 1029743, 995242, 995785, 5569471]"
1799,"[923746, 981760, 840361, 903325, 1026118]"
1800,"[1082185, 6534178, 979707, 862349, 1058997]"
1801,"[995242, 5569230, 1038217, 1092026, 1041259]"
1802,"[1082185, 1041259, 885290, 1005186, 908846]"
1803,"[1029743, 951590, 5569230, 1022254, 1056509]"
1804,"[1082185, 6534178, 995242, 1029743, 1133018]"
1805,"[1082185, 6534178, 913210, 1075368, 1005186]"
1806,"[1029743, 857849, 1022003, 849843, 995785]"
1807,"[1082185, 923746, 1058997, 981760, 1126899]"
1808,"[1029743, 976199, 1053690, 1005186, 986912]"
1809,"[1082185, 995242, 860776, 961554, 1053690]"
1810,"[6534178, 1029743, 849843, 995785, 860776]"
1811,"[6534178, 923746, 1106523, 849843, 962229]"
1812,"[6534178, 979707, 849843, 1132770, 976998]"
1813,"[1082185, 6534178, 1029743, 1055646, 874972]"
1814,"[1029743, 951590, 995785, 907014, 976199]"
1815,"[6534178, 1029743, 995242, 995785, 5569230]"
1816,"[6534178, 1029743, 1070820, 849843, 1092026]"
1817,"[1082185, 995242, 849843, 981760, 1101010]"
1818,"[883404, 1133018, 1041259, 1037863, 859075]"
1819,"[995242, 849843, 995785, 981760, 6034857]"
1820,"[1082185, 1029743, 1058997, 862349, 923746]"
1821,"[1082185, 1106523, 849843, 5568378, 8090521]"
1822,"[1082185, 995242, 1029743, 1133018, 1106523]"
1823,"[1082185, 6534178, 862349, 961554, 5978656]"
1824,"[962229, 1106523, 1038217, 5569471, 5569230]"
1825,"[6534178, 981760, 840361, 5569471, 961554]"
1826,"[995242, 1029743, 1022003, 1133018, 908531]"
1827,"[1029743, 990797, 940947, 5568378, 908531]"
1828,"[1082185, 970030, 981760, 824005, 5569471]"
1829,"[1082185, 6534178, 995242, 1029743, 8090537]"
1830,"[1082185, 1029743, 6534178, 995242, 1106523]"
1831,"[1082185, 6534178, 995785, 1058997, 5978656]"
1832,"[1082185, 849843, 1058997, 1101010, 961554]"
1833,"[8090521, 862349, 1133018, 1106523, 1070820]"
1834,"[995242, 1029743, 6534178, 883404, 951590]"
1835,"[1082185, 6534178, 995242, 1005186, 986947]"
1836,"[1082185, 6534178, 1058997, 981760, 965766]"
1837,"[1082185, 6534178, 995242, 8090537, 8090521]"
1838,"[995242, 1133018, 849843, 953476, 5569230]"
1839,"[995242, 883404, 1133018, 1106523, 965766]"
1840,"[1092026, 965766, 5585510, 5978656, 1026118]"
1841,"[1022254, 840361, 994928, 1037863, 860776]"
1842,"[862349, 951590, 883932, 826249, 986912]"
1843,"[862349, 951590, 1070820, 908531, 1028816]"
1844,"[1055646, 995785, 860776, 1037863, 1026118]"
1845,"[1082185, 923746, 1003188, 883404, 878996]"
1846,"[1029743, 1133018, 1106523, 849843, 833025]"
1847,"[1082185, 951590, 862349, 995785, 5569230]"
1848,"[1082185, 6534178, 951590, 995785, 908531]"
1849,"[1029743, 995242, 883404, 1133018, 1056509]"
1850,"[1082185, 6534178, 862349, 961554, 834484]"
1851,"[995242, 883404, 8090521, 951590, 5569230]"
1852,"[1082185, 6534178, 1029743, 923746, 6533765]"
1853,"[1082185, 1029743, 953476, 981760, 1075368]"
1854,"[6534178, 995242, 883404, 1133018, 951590]"
1855,"[1082185, 6534178, 1029743, 995242, 1106523]"
1856,"[883404, 862349, 1070820, 1028816, 5978656]"
1857,"[1029743, 995242, 6534178, 883404, 8090521]"
1858,"[995785, 940947, 1058997, 860776, 1126899]"
1859,"[1082185, 970030, 5568378, 840361, 976998]"
1860,"[1082185, 6534178, 8090537, 862349, 8090521]"
1861,"[995242, 1029743, 849843, 5568378, 5569230]"
1862,"[1082185, 6534178, 8090537, 8090521, 5569230]"
1863,"[1133018, 1106523, 8090521, 962229, 5569230]"
1864,"[1082185, 6534178, 995242, 923746, 961554]"
1865,"[5569230, 862349, 1070820, 1058997, 1039156]"
1866,"[1082185, 6534178, 1029743, 995242, 860776]"
1867,"[6534178, 5569230, 5569471, 1126899, 5978656]"
1868,"[8090537, 907014, 1133018, 995785, 981760]"
1869,"[995785, 923746, 940947, 1058997, 908531]"
1870,"[883404, 862349, 1070820, 5568378, 860776]"
1871,"[1082185, 1026118, 834484, 1095275, 1119051]"
1872,"[1082185, 6534178, 923746, 1058997, 995785]"
1873,"[1082185, 6534178, 1106523, 981760, 5569230]"
1874,"[1029743, 6534178, 871756, 883404, 849843]"
1875,"[1082185, 979707, 6534166, 5569230, 6533889]"
1876,"[1082185, 6534178, 1029743, 995242, 883404]"
1877,"[1029743, 995242, 883404, 8090521, 844179]"
1878,"[979707, 1106523, 1132770, 5569230, 995785]"
1879,"[1082185, 951590, 1133018, 953476, 933835]"
1880,"[883404, 857849, 1133018, 1106523, 849843]"
1881,"[1082185, 995242, 6534178, 849843, 913210]"
1882,"[1029743, 883404, 862349, 849843, 1070820]"
1883,"[883404, 8090521, 962229, 5569230, 1092026]"
1884,"[1082185, 1029743, 6534178, 1022003, 981760]"
1885,"[1082185, 6534178, 1058997, 6533889, 909714]"
1886,"[1106523, 1092026, 882441, 840361, 1028816]"
1887,"[862349, 1058997, 849843, 908531, 981760]"
1888,"[995242, 923746, 1106523, 849843, 908531]"
1889,"[1082185, 995242, 1132771, 903325, 1075368]"
1890,"[1082185, 1058997, 1126899, 961554, 903325]"
1891,"[1082185, 995242, 1133018, 1106523, 908531]"
1892,"[6534178, 951590, 1133018, 1106523, 6533765]"
1893,"[1082185, 6534178, 1029743, 995242, 883404]"
1894,"[951590, 1106523, 6534166, 962229, 5569471]"
1895,"[1133018, 962229, 908531, 840361, 5569471]"
1896,"[1082185, 995242, 1133018, 1056509, 834484]"
1897,"[1082185, 6534178, 1029743, 995242, 883404]"
1898,"[1082185, 995242, 1003188, 862349, 962568]"
1899,"[1082185, 1029743, 951590, 1070820, 883932]"
1900,"[1082185, 940947, 862349, 1070820, 1132771]"
1901,"[1082185, 995242, 951590, 1133018, 849843]"
1902,"[883404, 923746, 1133018, 1058997, 962229]"
1903,"[6534178, 1106523, 1133018, 951590, 6533765]"
1904,"[995242, 883404, 1058997, 1126899, 1005186]"
1905,"[1029743, 995242, 1058997, 1106523, 1070820]"
1906,"[995242, 6534178, 849843, 981760, 844179]"
1907,"[6534178, 995242, 995785, 981760, 1133018]"
1908,"[1082185, 1029743, 995242, 940947, 862349]"
1909,"[883404, 1133018, 5569230, 1134522, 994928]"
1910,"[1082185, 995242, 1058997, 824005, 840361]"
1911,"[995242, 6534178, 862349, 1058997, 849843]"
1912,"[1029743, 1133018, 1106523, 1022003, 981760]"
1913,"[899624, 8090521, 5568378, 981760, 1053690]"
1914,"[1082185, 995242, 1029743, 862349, 1124729]"
1915,"[6534178, 1070820, 995785, 961554, 1026118]"
1916,"[1133018, 1106523, 849843, 840361, 1068719]"
1917,"[1082185, 1029743, 840361, 923746, 1133018]"
1918,"[1082185, 1029743, 6534178, 995242, 890610]"
1919,"[1082185, 6534178, 883404, 1133018, 1106523]"
1920,"[1082185, 862349, 995785, 1070820, 903325]"
1921,"[1029743, 995242, 862349, 1133018, 1056509]"
1922,"[1082185, 1058997, 849843, 862349, 1132771]"
1923,"[6534178, 995785, 961554, 903325, 860776]"
1924,"[1029743, 995242, 883404, 1133018, 1106523]"
1925,"[1082185, 6534178, 1106523, 951590, 981760]"
1926,"[907014, 923746, 6533889, 833025, 914190]"
1927,"[1029743, 951590, 923746, 981760, 1106523]"
1928,"[1082185, 6534178, 862349, 1070820, 908531]"
1929,"[951590, 981760, 1106523, 834484, 933835]"
1930,"[1029743, 1106523, 951590, 962229, 1075368]"
1931,"[1082185, 849843, 1133018, 923746, 1106523]"
1932,"[1082185, 1013321, 6534178, 874972, 1022003]"
1933,"[6534178, 1029743, 1106523, 849843, 981760]"
1934,"[995242, 962568, 1070820, 6034857, 860776]"
1935,"[6533889, 1058997, 5978656, 1126899, 908318]"
1936,"[6534178, 1029743, 962229, 844179, 1005186]"
1937,"[862349, 860776, 5978656, 1070820, 953476]"
1938,"[1029743, 849843, 951590, 1070820, 5569230]"
1939,"[6534178, 995242, 883404, 844179, 833025]"
1940,"[1082185, 995785, 860776, 1028816, 1026118]"
1941,"[883404, 1133018, 8090521, 1106523, 951590]"
1942,"[883404, 1133018, 1106523, 5569230, 5569471]"
1943,"[1029743, 6534178, 883404, 1106523, 6533765]"
1944,"[1082185, 6534178, 1029743, 1106523, 1070820]"
1945,"[1029743, 995242, 883404, 1070820, 981760]"
1946,"[1082185, 862349, 938700, 923746, 1070820]"
1947,"[1082185, 951590, 840361, 5568378, 1126899]"
1948,"[840361, 1058997, 849843, 1028816, 976998]"
1949,"[923746, 962229, 5592931, 981760, 999971]"
1950,"[995242, 883404, 1106523, 962229, 5592931]"
1951,"[1082185, 1055646, 916122, 1080414, 1004906]"
1952,"[1029743, 6534178, 849843, 845208, 1038217]"
1953,"[849843, 824005, 5585510, 1023958, 834484]"
1954,"[962568, 1028816, 976998, 1041259, 1026118]"
1955,"[1082185, 6534178, 951590, 1133018, 883404]"
1956,"[862349, 1058997, 951590, 1070820, 5568378]"
1957,"[1082185, 1029743, 1055646, 962229, 938700]"
1958,"[824005, 6034857, 1071939, 1053690, 1026118]"
1959,"[1013321, 995242, 923746, 1022003, 962229]"
1960,"[6534178, 8090537, 862349, 1070820, 8090521]"
1961,"[995242, 883404, 1106523, 849843, 1096036]"
1962,"[1082185, 995242, 6534166, 976199, 1022254]"
1963,"[862349, 903325, 834484, 859075, 5569471]"
1964,"[979707, 849843, 1022254, 994928, 860776]"
1965,"[1082185, 6534178, 8090521, 1133018, 883404]"
1966,"[1082185, 862349, 1070820, 820165, 1028816]"
1967,"[6534178, 995242, 862349, 962568, 849843]"
1968,"[1082185, 995242, 849843, 840361, 883932]"
1969,"[1029743, 995242, 860776, 1065593, 826249]"
1970,"[883404, 1133018, 8090521, 5569230, 1092026]"
1971,"[1029743, 6534178, 899624, 1058997, 849843]"
1972,"[1133018, 1106523, 1058997, 6534166, 1022254]"
1973,"[1082185, 899624, 1133018, 1106523, 995785]"
1974,"[1082185, 6534178, 995242, 990797, 962568]"
1975,"[1082185, 6534178, 995242, 951590, 840361]"
1976,"[1133018, 1106523, 962229, 953476, 976998]"
